,joystick,executed
3419,"[1.9345669035167485, 1.5246173761561657]",[1.5412565158356797]
3420,"[1.9382305145263672, 1.5275046399641983]",[1.5664812117294815]
3421,"[1.9382305145263672, 1.5275046399641983]",[1.5306967597860792]
3422,"[1.9191337903448311, 1.5124546577372178]",[1.5363015373215354]
3423,"[1.9291353750889744, 1.5203368301564295]",[1.5375842305270833]
3424,"[1.9382305145263672, 1.5275046399641983]",[1.5636558747842864]
3425,"[1.9382305145263672, 1.5275046399641983]",[1.5448208474989098]
3426,"[1.9382305145263672, 1.5275046399641983]",[1.5420016742361944]
3427,"[1.9382305145263672, 1.5275046399641983]",[1.5718042862433717]
3428,"[1.9382305145263672, 1.5275046399641983]",[1.5443067328168458]
3429,"[1.9176000356674194, 1.5112459174100201]",[1.544120153997554]
3430,"[1.9350976560564688, 1.5250356581721691]",[1.5562046733128434]
3431,"[1.9382305145263672, 1.5275046399641983]",[1.5492192873266832]
3432,"[1.9204622357714196, 1.513501595414571]",[1.5544904570294582]
3433,"[1.9382305145263672, 1.5275046399641983]",[1.5351543716909974]
3434,"[1.9382305145263672, 1.5275046399641983]",[1.4870789623549323]
3435,"[1.9382305145263672, 1.5275046399641983]",[0.7964414240178489]
3436,"[1.9176795868478582, 0.0]",[0.25213790896436195]
3437,"[1.9382305145263672, 0.0]",[0.13526772830082695]
3438,"[1.9382305145263672, 0.0]",[0.14514896433587401]
3439,"[1.9382305145263672, 0.0]",[0.11544456893350086]
3440,"[1.9382305145263672, 0.0]",[0.12496396554932108]
3441,"[1.9382305145263672, 0.0]",[0.15355452659690097]
3442,"[1.9382305145263672, 0.0]",[0.13428658014432515]
3443,"[1.9382305145263672, 0.0]",[0.1295897585700222]
3444,"[1.9240986156724116, 0.0]",[-0.0482757258954605]
3445,"[1.9298217705458074, -0.9049114595346787]",[-0.7511295983338152]
3446,"[1.9382305145263672, -1.5275046399641983]",[-1.2357362659541167]
3447,"[1.9382305145263672, -1.5275046399641983]",[-1.362270457370605]
3448,"[1.9382305145263672, -1.5275046399641983]",[-1.3855400707055776]
3449,"[1.9382305145263672, -1.5275046399641983]",[-1.403015526929537]
3450,"[1.9382305145263672, -1.5275046399641983]",[-1.4238201163766135]
3451,"[1.92316547193094, -1.5156319951506392]",[-1.4091093950759166]
