,joystick,executed
31815,"[3.625432188469484, 2.857175371174025]",[2.0288241537796026]
31816,"[4.019020945263292, 3.167359659231834]",[1.9996363403505535]
31817,"[4.073935772964899, 3.210637614814706]",[1.8289756623296123]
31818,"[4.073935772964899, 3.210637614814706]",[1.6029260107246976]
31819,"[4.073935772964899, 3.210637614814706]",[1.5090276596628729]
31820,"[4.073935772964899, 3.210637614814706]",[1.409069578626786]
31821,"[4.073935772964899, 3.210637614814706]",[1.257528485390778]
31822,"[4.073935772964899, 3.210637614814706]",[1.1001548226378939]
31823,"[4.073935772964899, 3.210637614814706]",[0.9968612056281208]
31824,"[4.073935772964899, 3.210637614814706]",[0.9066942752491635]
31825,"[4.073935772964899, 3.210637614814706]",[0.9919519321880149]
31826,"[4.073935772964899, 3.210637614814706]",[1.117962911914239]
31827,"[4.073935772964899, 3.210637614814706]",[1.2013231719345596]
31828,"[4.073935772964899, 3.210637614814706]",[1.2766565399800582]
31829,"[4.073935772964899, 3.210637614814706]",[1.327587556931591]
31830,"[4.073935772964899, 3.210637614814706]",[1.3238587628031129]
31831,"[4.073935772964899, 3.210637614814706]",[1.4328081434424265]
31832,"[4.073935772964899, 3.210637614814706]",[1.7075929685412006]
31833,"[3.8668740668858996, 3.0474538683902703]",[1.8778093996297789]
31834,"[3.4259660092993434, 2.6999776013964847]",[2.0402129580176163]
31835,"[2.9864487854294555, 2.3535974398141586]",[2.0994069936131945]
31836,"[2.5223728496497677, 1.9878627452634314]",[2.019207792050147]
31837,"[2.0708715665289326, 1.6320380382701067]",[2.0352949964796747]
31838,"[1.6270791851064612, 1.2822886577279071]",[1.9927192805493823]
31839,"[1.190840661504136, 0.9384924147425797]",[1.913148301751387]
31840,"[1.0049639201012983, 0.7920043769027453]",[1.8413712444197723]
31841,"[1.0, 0.7880923494476428]",[1.6906358884505501]
31842,"[1.0, 0.7880923494476428]",[1.6008920862508482]
31843,"[1.0, 0.7880923494476428]",[1.4340201327114943]
31844,"[1.0, 0.7880923494476428]",[1.3181764362001063]
31845,"[1.0, 0.7880923494476428]",[1.1103763271872993]
31846,"[1.0, 0.7880923494476428]",[1.0684027047000444]
31847,"[1.4546832365258402, 1.1464247295757504]",[1.2653221041397944]
31848,"[1.9711995554810338, 1.553487288909197]",[1.373615807270695]
31849,"[2.419926110737933, 1.9071252541011543]",[1.5179150138656978]
31850,"[2.8605087300858094, 2.2543450457088188]",[1.6604567740625078]
31851,"[3.2584201636719836, 2.5679360022758266]",[1.7713728359703809]
31852,"[3.7720156553013435, 2.972696679939726]",[1.8306273426328794]
31853,"[4.043590312521079, 3.186722589598465]",[1.880290428272146]
31854,"[4.073935772964899, 3.210637614814706]",[1.8841696079081434]
