,joystick,executed
6720,"[1.0, 0.0]",[0.058925321987221266]
6721,"[0.9505716429910784, 0.0]",[0.012673681998282244]
6722,"[0.5271596994342634, 0.0]",[0.018409723756972203]
6723,"[0.07814951357609674, 0.0]",[0.00012213978968879206]
6724,"[0.0, 0.0]",[-0.004944153572255821]
6725,"[0.0, 0.0]",[0.007020450073799716]
6726,"[0.0, 0.0]",[-0.001776183553328304]
6727,"[0.0, 0.0]",[-0.002257922875142756]
6728,"[0.0, 0.0]",[-0.0008295295215844608]
6729,"[0.0, 0.0]",[-0.0036486031077777805]
6730,"[0.0, 0.0]",[-0.0014067804555748299]
6731,"[0.0, 0.0]",[-0.0011085739436071105]
6732,"[0.0, 0.0]",[-0.0013072924146700989]
6733,"[0.0, 0.0]",[-0.001670753761102276]
6734,"[0.0, 0.0]",[-0.0013496193041235456]
6735,"[0.0, 0.0]",[-0.000847277658358427]
6736,"[0.0, 0.0]",[-0.0009417696992166384]
6737,"[0.0, 0.0]",[-0.0003280503424690657]
6738,"[0.0, 0.0]",[-0.0006459325150607416]
6739,"[0.0, 0.0]",[-0.001238683231706557]
6740,"[0.0, 0.0]",[-0.001902940262040328]
6741,"[0.0, 0.0]",[-0.001786350812745964]
6742,"[0.0, 0.0]",[-0.001771100054735603]
6743,"[0.0, 0.0]",[-0.0012274902004241386]
6744,"[0.0, 0.0]",[-0.0017639545918174766]
6745,"[0.0, 0.0]",[-0.0009039874108822013]
6746,"[0.0, 0.0]",[-0.0017743100037026145]
6747,"[0.0, 0.0]",[-0.0014168004097349454]
6748,"[0.0, 0.0]",[-0.0006973379736132909]
6749,"[0.0, 0.0]",[-0.0019415553108693292]
6750,"[0.0, 0.0]",[-0.0010828013920001459]
6751,"[0.0, 0.0]",[-0.0012208083151472016]
6752,"[0.0, 0.0]",[-0.0011297935645549137]
